pipeline,competitor,ad_id,stopped_on,last_seen,first_seen
facebook,english-seekho,1362248205857349,2026-07-02,2026-07-01,2026-06-30
facebook,english-seekho,1372305451440500,2026-07-02,2026-07-01,2026-06-30
facebook,english-seekho,1373903987920898,2026-07-02,2026-07-01,2026-06-24
facebook,english-seekho,1378445657484836,2026-07-02,2026-07-01,2026-06-24
facebook,english-seekho,1432601425298442,2026-07-02,2026-07-01,2026-06-24
facebook,english-seekho,1450032943549973,2026-07-02,2026-07-01,2026-06-30
facebook,english-seekho,1455851686368336,2026-07-02,2026-07-01,2026-06-30
facebook,english-seekho,1493158025464613,2026-07-02,2026-07-01,2026-06-30
facebook,english-seekho,1506087570683420,2026-07-02,2026-07-01,2026-06-30
facebook,english-seekho,1511433867191268,2026-07-02,2026-07-01,2026-06-28
facebook,english-seekho,1516820150138394,2026-07-02,2026-07-01,2026-06-30
facebook,english-seekho,1524179569172967,2026-07-02,2026-07-01,2026-06-30
facebook,english-seekho,1527705102238953,2026-07-02,2026-07-01,2026-06-30
facebook,english-seekho,1528378065309084,2026-07-02,2026-07-01,2026-06-24
facebook,english-seekho,1535159614825120,2026-07-02,2026-07-01,2026-06-30
facebook,english-seekho,1538472508012536,2026-07-02,2026-07-01,2026-06-30
facebook,english-seekho,1541821427355269,2026-07-02,2026-07-01,2026-06-30
facebook,english-seekho,1555719136160099,2026-07-02,2026-07-01,2026-06-30
facebook,english-seekho,1560361762282319,2026-07-02,2026-07-01,2026-06-30
facebook,english-seekho,1566419131498516,2026-07-02,2026-07-01,2026-06-24
facebook,english-seekho,1576649194044983,2026-07-02,2026-07-01,2026-06-30
facebook,english-seekho,1592037615820024,2026-07-02,2026-07-01,2026-06-30
facebook,english-seekho,1597888551785705,2026-07-02,2026-07-01,2026-07-01
