pipeline,competitor,script_group_id,original_ad_id,original_first_seen,replica_ad_id,replication_type,replica_first_seen,days_to_replica,original_is_winner,replica_is_winner
facebook,english-seekho,english-seekho-g0000,1008293012135432,2026-05-26,977778404882183,exact_replica,2026-06-22,27,True,False
facebook,english-seekho,english-seekho-g0000,1008293012135432,2026-05-26,1383705140289874,character_variant,2026-06-22,27,True,False
facebook,english-seekho,english-seekho-g0000,1008293012135432,2026-05-26,1702417277734069,character_variant,2026-06-22,27,True,False
facebook,english-seekho,english-seekho-g0000,1008293012135432,2026-05-26,1500481334881968,visual_variant,2026-06-22,27,True,False
facebook,english-seekho,english-seekho-g0000,1008293012135432,2026-05-26,5354912531399950,character_variant,2026-06-22,27,True,False
facebook,english-seekho,english-seekho-g0000,1008293012135432,2026-05-26,4066131160354420,visual_variant,2026-06-22,27,True,False
facebook,english-seekho,english-seekho-g0000,1008293012135432,2026-05-26,1353647783548641,visual_variant,2026-06-22,27,True,False
facebook,english-seekho,english-seekho-g0000,1008293012135432,2026-05-26,1021980153536343,character_variant,2026-06-22,27,True,False
facebook,english-seekho,english-seekho-g0000,1008293012135432,2026-05-26,2526497024482485,character_variant,2026-06-22,27,True,False
facebook,english-seekho,english-seekho-g0000,1008293012135432,2026-05-26,27136057009379982,visual_variant,2026-06-22,27,True,False
facebook,english-seekho,english-seekho-g0000,1008293012135432,2026-05-26,1541787580770336,character_variant,2026-06-22,27,True,False
facebook,english-seekho,english-seekho-g0000,1008293012135432,2026-05-26,3024940101191521,character_variant,2026-06-22,27,True,False
facebook,english-seekho,english-seekho-g0000,1008293012135432,2026-05-26,1556117122696788,visual_variant,2026-06-22,27,True,False
facebook,english-seekho,english-seekho-g0000,1008293012135432,2026-05-26,1300169945614322,character_variant,2026-06-22,27,True,False
facebook,english-seekho,english-seekho-g0000,1008293012135432,2026-05-26,4551442688514124,character_variant,2026-06-22,27,True,False
facebook,english-seekho,english-seekho-g0001,1126978040496998,2026-05-26,2011104622816471,reworded_replica,2026-05-26,0,False,True
facebook,english-seekho,english-seekho-g0001,1126978040496998,2026-05-26,949474424515743,reworded_replica,2026-05-26,0,False,True
facebook,english-seekho,english-seekho-g0001,1126978040496998,2026-05-26,1283358550592107,reworded_replica,2026-05-26,0,False,False
facebook,english-seekho,english-seekho-g0001,1126978040496998,2026-05-26,960878673578943,reworded_replica,2026-05-26,0,False,True
facebook,english-seekho,english-seekho-g0001,1126978040496998,2026-05-26,2225190144952040,reworded_replica,2026-05-26,0,False,False
facebook,english-seekho,english-seekho-g0001,1126978040496998,2026-05-26,970350219192232,reworded_replica,2026-05-26,0,False,False
facebook,english-seekho,english-seekho-g0001,1126978040496998,2026-05-26,26760057663622875,reworded_replica,2026-05-26,0,False,False
facebook,english-seekho,english-seekho-g0001,1126978040496998,2026-05-26,2417947832017509,reworded_replica,2026-05-26,0,False,False
facebook,english-seekho,english-seekho-g0001,1126978040496998,2026-05-26,2033652774241263,reworded_replica,2026-05-26,0,False,False
facebook,english-seekho,english-seekho-g0001,1126978040496998,2026-05-26,1619768796177619,reworded_replica,2026-05-26,0,False,True
facebook,english-seekho,english-seekho-g0001,1126978040496998,2026-05-26,2755888441437155,reworded_replica,2026-05-26,0,False,False
facebook,english-seekho,english-seekho-g0001,1126978040496998,2026-05-26,1499606681634983,exact_replica,2026-05-26,0,False,False
facebook,english-seekho,english-seekho-g0001,1126978040496998,2026-05-26,1690865141916250,visual_variant,2026-05-26,0,False,False
facebook,english-seekho,english-seekho-g0001,1126978040496998,2026-05-26,1926566638060333,reworded_replica,2026-05-26,0,False,False
facebook,english-seekho,english-seekho-g0001,1126978040496998,2026-05-26,1631458994582084,reworded_replica,2026-05-26,0,False,False
facebook,english-seekho,english-seekho-g0001,1126978040496998,2026-05-26,865821879200159,reworded_replica,2026-05-26,0,False,False
facebook,english-seekho,english-seekho-g0001,1126978040496998,2026-05-26,1637911940656686,reworded_replica,2026-05-26,0,False,False
facebook,english-seekho,english-seekho-g0001,1126978040496998,2026-05-26,2092207258026410,translation_replica,2026-06-04,9,False,False
facebook,english-seekho,english-seekho-g0001,1126978040496998,2026-05-26,880903308358300,reworded_replica,2026-06-04,9,False,False
facebook,english-seekho,english-seekho-g0001,1126978040496998,2026-05-26,4348893292057982,reworded_replica,2026-06-04,9,False,False
facebook,english-seekho,english-seekho-g0001,1126978040496998,2026-05-26,1720610582305471,reworded_replica,2026-06-12,17,False,False
facebook,english-seekho,english-seekho-g0001,1126978040496998,2026-05-26,954032054280252,visual_variant,2026-06-12,17,False,False
facebook,english-seekho,english-seekho-g0001,1126978040496998,2026-05-26,1395351685758863,visual_variant,2026-06-12,17,False,False
facebook,english-seekho,english-seekho-g0001,1126978040496998,2026-05-26,1004112128872943,reworded_replica,2026-06-12,17,False,False
facebook,english-seekho,english-seekho-g0001,1126978040496998,2026-05-26,976998408541407,reworded_replica,2026-06-12,17,False,False
facebook,english-seekho,english-seekho-g0001,1126978040496998,2026-05-26,1669005917711876,visual_variant,2026-06-12,17,False,False
facebook,english-seekho,english-seekho-g0001,1126978040496998,2026-05-26,2592420044570072,visual_variant,2026-06-14,19,False,False
facebook,english-seekho,english-seekho-g0001,1126978040496998,2026-05-26,1514896193659204,reworded_replica,2026-06-16,21,False,False
facebook,english-seekho,english-seekho-g0001,1126978040496998,2026-05-26,2018888478732564,reworded_replica,2026-06-22,27,False,False
facebook,english-seekho,english-seekho-g0002,1305985317637766,2026-05-26,1636577990607766,translation_replica,2026-05-26,0,False,True
facebook,english-seekho,english-seekho-g0002,1305985317637766,2026-05-26,1706068323752314,reworded_replica,2026-05-26,0,False,False
facebook,english-seekho,english-seekho-g0002,1305985317637766,2026-05-26,981094987898584,exact_replica,2026-05-26,0,False,False
facebook,english-seekho,english-seekho-g0002,1305985317637766,2026-05-26,2490626478079076,visual_variant,2026-06-04,9,False,False
facebook,english-seekho,english-seekho-g0002,1305985317637766,2026-05-26,835603072955889,exact_replica,2026-06-04,9,False,True
facebook,english-seekho,english-seekho-g0002,1305985317637766,2026-05-26,876287251448118,visual_variant,2026-06-04,9,False,False
facebook,english-seekho,english-seekho-g0002,1305985317637766,2026-05-26,968883082730315,exact_replica,2026-06-04,9,False,False
facebook,english-seekho,english-seekho-g0002,1305985317637766,2026-05-26,1147815504196202,visual_variant,2026-06-04,9,False,False
facebook,english-seekho,english-seekho-g0002,1305985317637766,2026-05-26,983636504265617,visual_variant,2026-06-12,17,False,False
facebook,english-seekho,english-seekho-g0002,1305985317637766,2026-05-26,2335189793892390,visual_variant,2026-06-12,17,False,False
facebook,english-seekho,english-seekho-g0002,1305985317637766,2026-05-26,1522677949449657,visual_variant,2026-06-12,17,False,False
facebook,english-seekho,english-seekho-g0002,1305985317637766,2026-05-26,990597490610841,visual_variant,2026-06-12,17,False,False
facebook,english-seekho,english-seekho-g0002,1305985317637766,2026-05-26,2061280504770026,visual_variant,2026-06-12,17,False,False
facebook,english-seekho,english-seekho-g0002,1305985317637766,2026-05-26,1406691644630557,visual_variant,2026-06-13,18,False,False
facebook,english-seekho,english-seekho-g0002,1305985317637766,2026-05-26,1043816221481981,reworded_replica,2026-06-14,19,False,False
facebook,english-seekho,english-seekho-g0002,1305985317637766,2026-05-26,988759547228396,visual_variant,2026-06-14,19,False,False
facebook,english-seekho,english-seekho-g0002,1305985317637766,2026-05-26,1755395445839518,visual_variant,2026-06-14,19,False,False
facebook,english-seekho,english-seekho-g0002,1305985317637766,2026-05-26,1653589995874727,visual_variant,2026-06-14,19,False,False
facebook,english-seekho,english-seekho-g0002,1305985317637766,2026-05-26,1232981315449845,visual_variant,2026-06-14,19,False,False
facebook,english-seekho,english-seekho-g0002,1305985317637766,2026-05-26,1545268820543987,reworded_replica,2026-06-14,19,False,False
facebook,english-seekho,english-seekho-g0002,1305985317637766,2026-05-26,2077287970338884,visual_variant,2026-06-16,21,False,False
facebook,english-seekho,english-seekho-g0002,1305985317637766,2026-05-26,3043686939135142,visual_variant,2026-06-16,21,False,False
facebook,english-seekho,english-seekho-g0002,1305985317637766,2026-05-26,1790759518556749,visual_variant,2026-06-16,21,False,False
facebook,english-seekho,english-seekho-g0002,1305985317637766,2026-05-26,1732125901478288,visual_variant,2026-06-22,27,False,False
facebook,english-seekho,english-seekho-g0002,1305985317637766,2026-05-26,4548966068665938,visual_variant,2026-06-22,27,False,False
facebook,english-seekho,english-seekho-g0002,1305985317637766,2026-05-26,1181778644138684,visual_variant,2026-06-22,27,False,False
facebook,english-seekho,english-seekho-g0003,1132903655640672,2026-05-26,742546498851380,translation_replica,2026-05-26,0,True,True
facebook,english-seekho,english-seekho-g0003,1132903655640672,2026-05-26,1343543300957920,translation_replica,2026-05-26,0,True,True
facebook,english-seekho,english-seekho-g0003,1132903655640672,2026-05-26,1309510511121100,reworded_replica,2026-05-26,0,True,True
facebook,english-seekho,english-seekho-g0003,1132903655640672,2026-05-26,1719939115662673,translation_replica,2026-05-26,0,True,True
facebook,english-seekho,english-seekho-g0003,1132903655640672,2026-05-26,1948206473241244,reworded_replica,2026-05-26,0,True,True
facebook,english-seekho,english-seekho-g0003,1132903655640672,2026-05-26,1698486967975301,translation_replica,2026-05-26,0,True,False
facebook,english-seekho,english-seekho-g0003,1132903655640672,2026-05-26,1463686805063835,translation_replica,2026-05-26,0,True,False
facebook,english-seekho,english-seekho-g0003,1132903655640672,2026-05-26,1603965631335488,translation_replica,2026-06-12,17,True,True
facebook,english-seekho,english-seekho-g0003,1132903655640672,2026-05-26,4045096479121226,translation_replica,2026-06-12,17,True,False
facebook,english-seekho,english-seekho-g0003,1132903655640672,2026-05-26,954483154257513,translation_replica,2026-06-12,17,True,False
facebook,english-seekho,english-seekho-g0003,1132903655640672,2026-05-26,1003514292166877,translation_replica,2026-06-12,17,True,False
facebook,english-seekho,english-seekho-g0003,1132903655640672,2026-05-26,27364573159862444,translation_replica,2026-06-22,27,True,False
facebook,english-seekho,english-seekho-g0003,1132903655640672,2026-05-26,873021038754328,translation_replica,2026-06-22,27,True,False
facebook,english-seekho,english-seekho-g0003,1132903655640672,2026-05-26,2415054118998787,translation_replica,2026-06-22,27,True,False
facebook,english-seekho,english-seekho-g0003,1132903655640672,2026-05-26,2613169722474233,translation_replica,2026-06-22,27,True,False
facebook,english-seekho,english-seekho-g0003,1132903655640672,2026-05-26,963571616506535,translation_replica,2026-06-22,27,True,False
facebook,english-seekho,english-seekho-g0003,1132903655640672,2026-05-26,1016711277501426,translation_replica,2026-06-22,27,True,False
facebook,english-seekho,english-seekho-g0003,1132903655640672,2026-05-26,1385952640022072,translation_replica,2026-06-22,27,True,False
facebook,english-seekho,english-seekho-g0003,1132903655640672,2026-05-26,4595374774118114,translation_replica,2026-06-22,27,True,False
facebook,english-seekho,english-seekho-g0003,1132903655640672,2026-05-26,1033103892989144,translation_replica,2026-06-22,27,True,False
facebook,english-seekho,english-seekho-g0004,1525891568990663,2026-05-26,3745166842290933,translation_replica,2026-05-26,0,True,True
facebook,english-seekho,english-seekho-g0004,1525891568990663,2026-05-26,1965576304350514,visual_variant,2026-05-26,0,True,True
