pipeline,competitor,ad_id,stopped_on,last_seen,first_seen
facebook,wispr-flow,1924902181518532,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1949617632324117,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1949715605678668,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1949742758976213,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1950325292273958,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1957249268287320,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1964986724386543,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,2011638906393051,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,2015933762609484,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,2024721988254064,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,2025050618885441,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,2027662171162149,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,2028956641380465,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,2032467807619458,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,2033346344252062,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,2038970610166024,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,2042834266268899,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,2043391093053258,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,2044541756134819,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,2045783839342704,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,2046399032578125,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,2048519246099318,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,2050250089227404,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,2051239912455354,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,2057704855158545,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,2060064134862080,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,2062242474690866,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,2063698844186455,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,2074116963459232,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,2074295093462029,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,2078216392740498,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,2078334223081418,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,2082253205967465,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,2084439705767681,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,2084499892108477,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,2089850335192636,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,2115243479041912,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,2119253888654752,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,2122878071825151,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,2124600818383377,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,2147797252827132,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,2151758269557506,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,2152493262262632,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,2164552131032487,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,2165995524235758,2026-06-16,2026-05-28,2026-05-28
