pipeline,competitor,page_id,ad_id,scrape_date,page_rank,row_rank,present,page_rank_delta,days_since_prev_obs
facebook,mysivi,104392002393583,969193632529719,2026-05-28,109,1666,true,-72,2
facebook,mysivi,104392002393583,969193632529719,2026-06-04,38,1280,true,71,7
facebook,mysivi,104392002393583,969193632529719,2026-06-09,36,1666,true,2,5
facebook,mysivi,104392002393583,969193632529719,2026-06-10,35,965,true,1,1
facebook,mysivi,104392002393583,969193632529719,2026-06-11,35,964,true,0,1
facebook,mysivi,104392002393583,969193632529719,2026-06-13,35,951,true,0,2
facebook,mysivi,104392002393583,1311353980866748,2026-05-26,38,960,true,,
facebook,mysivi,104392002393583,1311353980866748,2026-05-28,5,960,true,33,2
facebook,mysivi,104392002393583,3676293635858295,2026-05-26,39,961,true,,
facebook,mysivi,104392002393583,3676293635858295,2026-05-28,66,1278,true,-27,2
facebook,mysivi,104392002393583,3676293635858295,2026-06-04,36,1278,true,30,7
facebook,mysivi,104392002393583,2001837147872826,2026-05-26,40,962,true,,
facebook,mysivi,104392002393583,2001837147872826,2026-05-28,111,1669,true,-71,2
facebook,mysivi,104392002393583,2001837147872826,2026-06-04,44,1286,true,67,7
facebook,mysivi,104392002393583,2001837147872826,2026-06-09,39,1669,true,5,5
facebook,mysivi,104392002393583,2001837147872826,2026-06-10,37,969,true,2,1
facebook,mysivi,104392002393583,2001837147872826,2026-06-11,37,968,true,0,1
facebook,mysivi,104392002393583,2001837147872826,2026-06-13,37,955,true,0,2
facebook,mysivi,104392002393583,1592647208460957,2026-05-26,41,963,true,,
facebook,mysivi,104392002393583,1592647208460957,2026-05-28,114,1673,true,-73,2
facebook,mysivi,104392002393583,1592647208460957,2026-06-04,47,1289,true,67,7
facebook,mysivi,104392002393583,1592647208460957,2026-06-09,43,1673,true,4,5
facebook,mysivi,104392002393583,1592647208460957,2026-06-10,40,974,true,3,1
facebook,mysivi,104392002393583,1592647208460957,2026-06-11,40,973,true,0,1
facebook,mysivi,104392002393583,1592647208460957,2026-06-13,40,960,true,0,2
