ad_id,language_copy,language_audio,agreement_status,is_codeswitch
4566008667010641,English,Hindi,disagree,true
4566117496990420,Malayalam,Malayalam,agree,false
4570128656535656,Telugu,Telugu,agree,false
4577544502529598,Malayalam,Malayalam,agree,false
4579746415644559,Tamil,Tamil,agree,false
4588402051391271,Marathi,Marathi,agree,false
4607699552793256,Bengali,Bengali,agree,false
4640916496127984,Tamil,Tamil,agree,false
4641390749474437,English,Hindi,disagree,true
4691227711105054,Marathi,Marathi,agree,false
4692336211033556,Telugu,Telugu,agree,false
4864204520477238,Malayalam,Malayalam,agree,false
5332995790259682,Tamil,Tamil,agree,false
654884707719987,Gujarati,Gujarati,agree,false
703050002902917,Telugu,Telugu,agree,false
705794385890226,Marathi,Marathi,agree,false
706984715831260,Bengali,Bengali,agree,false
707154835791768,English,Hindi,disagree,true
710773818697429,Malayalam,Malayalam,agree,false
717491314754581,Gujarati,Gujarati,agree,false
723052994202973,Marathi,Marathi,agree,false
725235630646657,Marathi,Marathi,agree,false
729755693462144,Telugu,Telugu,agree,false
729901470083197,Malayalam,Malayalam,agree,false
729999700140044,Gujarati,Gujarati,agree,false
734480859685959,Telugu,Telugu,agree,false
740467572463488,Tamil,Tamil,agree,false
742213492260575,Telugu,Telugu,agree,false
746424205071026,Tamil,Tamil,agree,false
750870274716392,Telugu,Telugu,agree,false
755788270889411,Tamil,Tamil,agree,false
756325934218747,Tamil,Tamil,agree,false
757013760735660,Marathi,Marathi,agree,false
764954353306974,Tamil,Tamil,agree,false
767216583109107,Bengali,Bengali,agree,false
771032532665618,Tamil,Tamil,agree,false
773374239040095,Kannada,Kannada,agree,false
776162075567159,Kannada,Kannada,agree,false
778012685144422,Bengali,Bengali,agree,false
782153618005907,Marathi,Marathi,agree,false
782777504803482,Kannada,Kannada,agree,false
783367227802865,Telugu,Telugu,agree,false
783529444726663,Tamil,Tamil,agree,false
785963657528956,Kannada,Kannada,agree,false
787191001127991,Telugu,Telugu,agree,false
789122750339119,Bengali,Bengali,agree,false
791235580707058,Bengali,Bengali,agree,false
791531614025212,English,Hindi,disagree,true
792723907110134,Tamil,Tamil,agree,false
793690836766387,Malayalam,Malayalam,agree,false
795836983249916,Kannada,Kannada,agree,false
796237126852641,Kannada,Kannada,agree,false
796741819912167,Gujarati,Gujarati,agree,false
797169483413618,Gujarati,Gujarati,agree,false
797694513391424,English,Hindi,disagree,true
799742366537014,Malayalam,Malayalam,agree,false
800270126006456,Malayalam,Malayalam,agree,false
800552822418657,Bengali,Bengali,agree,false
801068813064626,Tamil,Tamil,agree,false
802916655974862,Marathi,Marathi,agree,false
803170229331324,English,Hindi,disagree,true
805463449281078,Gujarati,Gujarati,agree,false
806088175124414,Tamil,Tamil,agree,false
806601685303616,English,Hindi,disagree,true
807034821685948,Tamil,Tamil,agree,false
807614085565502,Telugu,Telugu,agree,false
809134125539276,English,Hindi,disagree,true
809446541711698,English,Hindi,disagree,true
810472615431061,Telugu,Telugu,agree,false
810618368177111,Tamil,Tamil,agree,false
811009854797079,Tamil,Tamil,agree,false
811127561729088,Marathi,Marathi,agree,false
813172141406511,Gujarati,Gujarati,agree,false
814453281403568,Marathi,Marathi,agree,false
814662408115014,Telugu,Telugu,agree,false
815777861234969,Gujarati,Gujarati,agree,false
816290354883143,Gujarati,Gujarati,agree,false
820127957618228,Kannada,Kannada,agree,false
821110864071081,Gujarati,Gujarati,agree,false
821618137635352,Telugu,Telugu,agree,false
821884560200700,Malayalam,Malayalam,agree,false
821984804005150,Gujarati,Gujarati,agree,false
822019604253506,English,English,agree,false
823995510713983,Bengali,Bengali,agree,false
824290690534939,Telugu,Telugu,agree,false
824526280306363,Telugu,Telugu,agree,false
824655086830758,Marathi,Marathi,agree,false
826432333386014,Kannada,Kannada,agree,false
828046342935469,English,Hindi,disagree,true
829321840224716,Telugu,Telugu,agree,false
830630363447590,English,Hindi,disagree,true
830827740038509,Tamil,Tamil,agree,false
831199716711951,Gujarati,Gujarati,agree,false
833176272826506,English,Hindi,disagree,true
833989979759542,Malayalam,Malayalam,agree,false
835384069629859,Telugu,Telugu,agree,false
835422885855723,English,Hindi,disagree,true
835980929521036,English,Hindi,disagree,true
837153365685876,Malayalam,Malayalam,agree,false
839811269139842,Marathi,Marathi,agree,false
840908545727210,Tamil,Tamil,agree,false
844004938732119,Tamil,Tamil,agree,false
844541795395576,Marathi,Marathi,agree,false
844649882007515,Gujarati,Gujarati,agree,false
846054941857253,Malayalam,Malayalam,agree,false
847053931175223,Telugu,Telugu,agree,false
847116958451101,Telugu,Telugu,agree,false
847357824665423,Tamil,Tamil,agree,false
848906564223908,Telugu,Telugu,agree,false
850485390656030,Gujarati,Gujarati,agree,false
851319157987747,Telugu,Telugu,agree,false
852057223823065,Gujarati,Gujarati,agree,false
852615603796664,Gujarati,Gujarati,agree,false
853384804024221,Telugu,Telugu,agree,false
857849987351632,Malayalam,Malayalam,agree,false
858184180059111,Tamil,Tamil,agree,false
858227866648949,Gujarati,Gujarati,agree,false
859137023885126,English,Hindi,disagree,true
859893617128888,English,Hindi,disagree,true
866302806504191,Kannada,Kannada,agree,false
866981022429514,Tamil,Tamil,agree,false
867185333062103,Gujarati,Gujarati,agree,false
868697129596674,Marathi,Marathi,agree,false
869097026219993,Telugu,Telugu,agree,false
870690051952433,Telugu,Telugu,agree,false
872455912576404,English,Telugu,disagree,true
873908202336553,Malayalam,Malayalam,agree,false
874393612311582,Kannada,Kannada,agree,false
875327102286852,English,Hindi,disagree,true
876285282244370,English,Hindi,disagree,true
876412925491800,Tamil,Tamil,agree,false
876583388784328,Malayalam,Malayalam,agree,false
876595381443358,Tamil,Tamil,agree,false
877350008696721,Gujarati,Gujarati,agree,false
879780724428689,Telugu,Telugu,agree,false
881727308209965,English,Hindi,disagree,true
883747533984473,Marathi,Marathi,agree,false
884389957937458,Tamil,Tamil,agree,false
884633817515736,Bengali,Bengali,agree,false
885982111176708,Kannada,Kannada,agree,false
887955943678596,English,Hindi,disagree,true
888667267562500,Telugu,Telugu,agree,false
891598777054338,English,Hindi,disagree,true
892399700479760,Malayalam,Malayalam,agree,false
892918537099449,Marathi,Marathi,agree,false
893592617057361,Telugu,Telugu,agree,false
894479153624093,English,Hindi,disagree,true
894973102911612,Bengali,Bengali,agree,false
895888356589234,Malayalam,Malayalam,agree,false
896100040116048,Malayalam,Malayalam,agree,false
896370286784868,Gujarati,Gujarati,agree,false
896845852977201,Malayalam,Malayalam,agree,false
898788299356495,English,Hindi,disagree,true
900745539757586,Kannada,Kannada,agree,false
900996322983088,Telugu,Telugu,agree,false
901875156246106,English,Hindi,disagree,true
902122562866761,Kannada,Kannada,agree,false
903518789396968,Kannada,Kannada,agree,false
904725375680049,Malayalam,Malayalam,agree,false
906156605788310,Marathi,Marathi,agree,false
906633782444832,Malayalam,Malayalam,agree,false
907001725743671,Telugu,Telugu,agree,false
909071678796205,Gujarati,Gujarati,agree,false
910782815316789,Telugu,Telugu,agree,false
911225398592349,Marathi,Marathi,agree,false
912237754769878,Malayalam,Malayalam,agree,false
913058388118205,English,Hindi,disagree,true
913131001745918,English,Hindi,disagree,true
913183784536403,Bengali,Bengali,agree,false
913402598377032,Telugu,Telugu,agree,false
913598528343469,Tamil,Tamil,agree,false
914367568121395,Tamil,Tamil,agree,false
914613221634852,Telugu,Telugu,agree,false
916573367889182,Kannada,Kannada,agree,false
918571931129028,English,Hindi,disagree,true
918933737818360,Tamil,Tamil,agree,false
919416144130224,Marathi,Marathi,agree,false
919532227571116,English,Hindi,disagree,true
919585814171318,English,Hindi,disagree,true
920107747234392,Tamil,Tamil,agree,false
920193407589752,Marathi,Marathi,agree,false
920684857670148,Bengali,Bengali,agree,false
921430964084713,Malayalam,Malayalam,agree,false
921744083597234,Tamil,Tamil,agree,false
921846370903579,Marathi,Marathi,agree,false
921850710723400,English,Hindi,disagree,true
923312633399347,Tamil,Tamil,agree,false
924032526923654,Telugu,Telugu,agree,false
924262160239210,Tamil,Tamil,agree,false
925449443638704,Tamil,Tamil,agree,false
925673733678297,Gujarati,Gujarati,agree,false
926009359893772,Tamil,Tamil,agree,false
926061870295157,English,Hindi,disagree,true
927302763674890,Malayalam,Malayalam,agree,false
928131210058674,Malayalam,Malayalam,agree,false
928550653256515,Marathi,Marathi,agree,false
928632976569232,Marathi,Marathi,agree,false
929087416430681,Tamil,Tamil,agree,false
929094670155291,Marathi,Marathi,agree,false
929154296271675,Malayalam,Malayalam,agree,false
929288733053067,Marathi,Marathi,agree,false
929881406663276,English,Hindi,disagree,true
930019113406036,Bengali,Bengali,agree,false
931068273002235,Tamil,Tamil,agree,false
931433652868993,English,Hindi,disagree,true
931622252814916,Telugu,Telugu,agree,false
933262946235946,Telugu,Telugu,agree,false
933849582812762,Malayalam,Malayalam,agree,false
934210496167793,Marathi,Marathi,agree,false
934221722543718,English,Hindi,disagree,true
934416192418998,Tamil,Tamil,agree,false
934970286262057,English,Hindi,disagree,true
935496569417744,Malayalam,Malayalam,agree,false
935574709257724,Gujarati,Gujarati,agree,false
935651469467557,Tamil,Tamil,agree,false
935677736125799,Gujarati,Gujarati,agree,false
936224196120689,Marathi,Marathi,agree,false
936653912069346,English,Hindi,disagree,true
937024319252126,English,English,agree,false
938731389069788,English,Hindi,disagree,true
939108672088071,Telugu,Telugu,agree,false
939608312302127,Telugu,Telugu,agree,false
939726098884612,Telugu,Telugu,agree,false
939913685696213,Tamil,Tamil,agree,false
940533131682059,Tamil,Tamil,agree,false
941404922116643,Malayalam,Malayalam,agree,false
941511472103541,English,Hindi,disagree,true
942082795041598,English,English,agree,false
942367345082160,Marathi,Marathi,agree,false
942633635178774,English,Hindi,disagree,true
942686628450568,Malayalam,Malayalam,agree,false
942718048768917,Telugu,Telugu,agree,false
943077205374197,Tamil,Tamil,agree,false
943159985433635,Gujarati,Gujarati,agree,false
943464778173601,Marathi,Marathi,agree,false
943556318445207,Tamil,Tamil,agree,false
943620374955183,Telugu,Telugu,agree,false
944079981938585,Telugu,Telugu,agree,false
944584511642715,Kannada,Kannada,agree,false
944621461452164,Tamil,Tamil,agree,false
945049811773120,Malayalam,Malayalam,agree,false
945070185072288,Kannada,Kannada,agree,false
945149298505749,Telugu,Telugu,agree,false
945186171850008,English,Hindi,disagree,true
945657694898180,Malayalam,Malayalam,agree,false
946115641259323,Telugu,Telugu,agree,false
946578058140761,Malayalam,Malayalam,agree,false
947073054868139,Kannada,Kannada,agree,false
947133261656713,English,Hindi,disagree,true
947506234652795,Kannada,Kannada,agree,false
947652718222471,Bengali,Bengali,agree,false
947770501599395,Malayalam,Malayalam,agree,false
948098764436671,Malayalam,Malayalam,agree,false
948102247969480,Kannada,Kannada,agree,false
948196901262777,Telugu,Telugu,agree,false
948655514510811,Malayalam,Malayalam,agree,false
948714514431596,Gujarati,Gujarati,agree,false
949263154633774,English,Hindi,disagree,true
949417667920028,Telugu,Telugu,agree,false
949864101142646,Marathi,Marathi,agree,false
950529750847803,English,Hindi,disagree,true
950800311063469,Telugu,Telugu,agree,false
950838251282665,Marathi,Marathi,agree,false
950900830803629,Bengali,Bengali,agree,false
951380894120941,Bengali,Bengali,agree,false
952171714657023,Tamil,Tamil,agree,false
952192981000880,Kannada,Kannada,agree,false
953452073969111,Tamil,Tamil,agree,false
953674700600091,Telugu,Telugu,agree,false
953700823835519,English,English,agree,false
953740530634532,English,Hindi,disagree,true
953857770870220,Gujarati,Gujarati,agree,false
953940747635434,English,Hindi,disagree,true
954347117164133,Tamil,Tamil,agree,false
954571814046530,Tamil,Tamil,agree,false
954594866940569,Gujarati,Gujarati,agree,false
954621050709416,Kannada,Kannada,agree,false
954861997511251,Marathi,Marathi,agree,false
955776800594012,Kannada,Kannada,agree,false
955931157404252,Gujarati,Gujarati,agree,false
955990643908718,Telugu,Telugu,agree,false
956286053934209,English,Hindi,disagree,true
956287430357321,Tamil,Tamil,agree,false
956393793873937,English,Hindi,disagree,true
956403490251878,Marathi,Marathi,agree,false
956931933889027,Tamil,Tamil,agree,false
957337403958368,Malayalam,Malayalam,agree,false
957527410496428,Telugu,Telugu,agree,false
957532570497814,Telugu,Telugu,agree,false
957788610045603,Telugu,Telugu,agree,false
959052360353565,Telugu,Telugu,agree,false
959500716517162,Marathi,Marathi,agree,false
959527233333406,Telugu,Telugu,agree,false
959606870179196,Telugu,Telugu,agree,false
959821773710617,English,Hindi,disagree,true
959828883152594,Bengali,Bengali,agree,false
959872013301221,Gujarati,Gujarati,agree,false
960123896753761,Marathi,Marathi,agree,false
960244010133429,Gujarati,Gujarati,agree,false
960292289945581,Gujarati,Gujarati,agree,false
960381926780829,Telugu,Telugu,agree,false
960956759748865,Gujarati,Gujarati,agree,false
961031936723602,Kannada,Kannada,agree,false
961036996847414,Kannada,Kannada,agree,false
961457740019518,Gujarati,Gujarati,agree,false
962093910152140,Telugu,Telugu,agree,false
962631736733594,Kannada,Kannada,agree,false
962640563254667,Telugu,Telugu,agree,false
962713016574724,Tamil,Tamil,agree,false
962754449720152,Gujarati,Gujarati,agree,false
963007006510526,English,Hindi,disagree,true
963301103260986,Marathi,Marathi,agree,false
963707096066927,Tamil,Tamil,agree,false
963998116611419,Telugu,Telugu,agree,false
964508779739269,Tamil,Tamil,agree,false
964585392991870,Tamil,Tamil,agree,false
964868699756081,English,Hindi,disagree,true
964962082987018,Bengali,Bengali,agree,false
965183063075473,Marathi,Marathi,agree,false
965322049573525,Kannada,Kannada,agree,false
965858049156388,Malayalam,Malayalam,agree,false
966215432889068,Marathi,Marathi,agree,false
966255596321371,English,Hindi,disagree,true
966544669468282,Malayalam,Malayalam,agree,false
966652642818393,Kannada,Kannada,agree,false
966684345790577,Tamil,Tamil,agree,false
966723839225566,English,Hindi,disagree,true
966804315995716,English,Hindi,disagree,true
966883769424056,Tamil,Tamil,agree,false
967253719139180,Malayalam,Malayalam,agree,false
967267452835096,Gujarati,Gujarati,agree,false
967299862756247,English,Hindi,disagree,true
967585749230479,English,Hindi,disagree,true
967686042515582,Marathi,Marathi,agree,false
967691059186923,English,Hindi,disagree,true
968622909066343,English,Hindi,disagree,true
968917315767506,Gujarati,Gujarati,agree,false
969145382581015,Marathi,Marathi,agree,false
969163899316714,Kannada,Kannada,agree,false
969193632529719,Malayalam,Malayalam,agree,false
969504339283890,English,Hindi,disagree,true
969700349268024,English,Hindi,disagree,true
969734745982277,Bengali,Bengali,agree,false
969976285892619,Marathi,Marathi,agree,false
969992315779319,Tamil,Tamil,agree,false
970702658955414,Marathi,Marathi,agree,false
970796419093125,Marathi,Marathi,agree,false
971282695488880,Gujarati,Gujarati,agree,false
971914591954473,Tamil,Tamil,agree,false
972115431841276,Gujarati,Gujarati,agree,false
972275398944393,English,Hindi,disagree,true
972740062202300,Tamil,Tamil,agree,false
973230148643659,English,Hindi,disagree,true
973437802008916,Telugu,Telugu,agree,false
973508128751973,English,Hindi,disagree,true
973738558531150,Malayalam,Malayalam,agree,false
973796251712263,English,Hindi,disagree,true
973966135458716,Telugu,Telugu,agree,false
974140661688188,English,Hindi,disagree,true
974150594960208,Marathi,Marathi,agree,false
974254935233695,English,Hindi,disagree,true
974298155593175,Marathi,Marathi,agree,false
974630395474784,Gujarati,Gujarati,agree,false
974830881998836,Kannada,Kannada,agree,false
975886871718212,Tamil,Tamil,agree,false
975996065285604,Kannada,Kannada,agree,false
976317738621747,English,Hindi,disagree,true
976375551848837,Tamil,Tamil,agree,false
976415494758889,Marathi,Marathi,agree,false
976607848248590,Tamil,Tamil,agree,false
976702268037781,English,Hindi,disagree,true
977340141945135,English,Hindi,disagree,true
977961991665745,English,Hindi,disagree,true
978177095098389,Kannada,Kannada,agree,false
978446761551850,Tamil,Tamil,agree,false
978451728264533,Telugu,Telugu,agree,false
979397958248683,Telugu,Telugu,agree,false
979413024459656,Tamil,Tamil,agree,false
979450941709260,Telugu,Telugu,agree,false
979626977901900,Gujarati,Gujarati,agree,false
980294774943521,Gujarati,Gujarati,agree,false
981003261006458,Malayalam,Malayalam,agree,false
981223431511398,Bengali,Bengali,agree,false
982478627705636,Tamil,Tamil,agree,false
982746181255847,Marathi,Marathi,agree,false
982888250809737,Kannada,Kannada,agree,false
983702551010180,Tamil,Tamil,agree,false
983823350703718,Telugu,Telugu,agree,false
984634497256178,English,Hindi,disagree,true
984780324005175,Gujarati,Gujarati,agree,false
984955804324170,English,Hindi,disagree,true
984992170710940,Kannada,Kannada,agree,false
985145291157544,English,Hindi,disagree,true
985312770873625,English,Hindi,disagree,true
985576927210131,Gujarati,Gujarati,agree,false
986010943880650,English,Hindi,disagree,true
986145514360579,Marathi,Marathi,agree,false
986162187597364,Kannada,Kannada,agree,false
986294017236395,Telugu,Telugu,agree,false
986710711203181,Marathi,Marathi,agree,false
986720473719848,Marathi,Marathi,agree,false
986775453722985,Telugu,Telugu,agree,false
987241837589243,English,Hindi,disagree,true
987667137292726,Telugu,Telugu,agree,false
987831403795168,Tamil,Tamil,agree,false
988196743624288,Marathi,Marathi,agree,false
988304977213852,English,,copy_only,false
989106957021665,Marathi,Marathi,agree,false
989386253531350,English,Hindi,disagree,true
989544863558229,English,Hindi,disagree,true
989844030660981,Marathi,Marathi,agree,false
989986120264986,Kannada,Kannada,agree,false
990313726753595,Marathi,Marathi,agree,false
990347163802225,English,Hindi,disagree,true
990352297082515,Tamil,Tamil,agree,false
990521150592596,English,Hindi,disagree,true
990996126922306,Bengali,Bengali,agree,false
991175326907313,Gujarati,Gujarati,agree,false
991581486564627,Tamil,Tamil,agree,false
991969836753167,English,Hindi,disagree,true
992270790003041,Telugu,Telugu,agree,false
992334193289614,Bengali,Bengali,agree,false
992457370127075,Tamil,Tamil,agree,false
992529766655290,Kannada,Kannada,agree,false
992624103152687,Marathi,Marathi,agree,false
992672380372443,Marathi,Marathi,agree,false
993073986493551,Malayalam,Malayalam,agree,false
993101106535307,Telugu,Telugu,agree,false
993362263414101,Kannada,Kannada,agree,false
993375999725505,Telugu,Telugu,agree,false
993440616502014,Telugu,Telugu,agree,false
993558049787194,Tamil,Tamil,agree,false
993914189728348,Tamil,Tamil,agree,false
994384176872673,Marathi,Marathi,agree,false
995273783039925,English,Hindi,disagree,true
995431933016008,Telugu,Telugu,agree,false
995474763431312,Tamil,Tamil,agree,false
995961249582263,Telugu,Telugu,agree,false
996364509503732,Gujarati,Gujarati,agree,false
996773916259061,Tamil,Tamil,agree,false
996993639443770,Marathi,Marathi,agree,false
996997993257293,Tamil,Tamil,agree,false
997590829368224,Gujarati,Gujarati,agree,false
997750183151295,Marathi,Malayalam,disagree,true
997757806110067,English,Hindi,disagree,true
997772296021988,English,Hindi,disagree,true
998421769434433,English,Hindi,disagree,true
998543456028693,Kannada,Kannada,agree,false
998686606028867,Tamil,Tamil,agree,false
998718419418428,Tamil,Tamil,agree,false
999136349755639,English,Hindi,disagree,true
999638893239027,Bengali,Bengali,agree,false
999947279265885,Tamil,Tamil,agree,false
