pipeline,competitor,page_id,page_name,ad_id,media_type,language,presenter_type,device_format,production_type,script_group_id,replication_type,variant_role,first_seen,last_seen,times_seen,weeks_seen,ad_start_date,run_days,run_days_is_lower_bound,best_page_rank,worst_page_rank,median_page_rank,current_page_rank,present_latest,is_retired,page_count,frac_top_25,rank_gate,top25_gate,low_impression_ever,verdict,verdict_confidence
facebook,pw-talk,631251720065425,PW Talk,1656555158970509,Video,Hindi,human-only,skit-narrative,human-recorded,pw-talk-g0046,unique,original,2026-06-22,2026-06-25,3,1,2026-06-19,6,False,49,72,55,49,True,False,120,0.0,True,False,False,undecided,high
facebook,pw-talk,631251720065425,PW Talk,987809037221331,Video,Hindi,ai+human,skit-narrative,mixed,pw-talk-g0075,unique,original,2026-06-22,2026-06-25,3,1,2026-06-19,6,False,50,82,57,50,True,False,120,0.0,True,False,False,undecided,high
facebook,pw-talk,631251720065425,PW Talk,1398691244996445,Video,Hindi,human-only,skit-narrative,human-recorded,pw-talk-g0038,unique,original,2026-06-16,2026-06-25,5,2,2026-01-16,160,False,51,67,57,55,True,False,130,0.0,True,False,False,winner,high
facebook,pw-talk,631251720065425,PW Talk,4422642624690358,Video,Hindi,human-only,skit-narrative,human-recorded,pw-talk-g0067,unique,original,2026-06-16,2026-06-22,3,2,2026-06-13,9,False,51,84,56,51,False,True,130,0.0,True,False,False,loser,low
facebook,pw-talk,631251720065425,PW Talk,1975446566468610,Video,English,ai-avatar-only,talking-head,ai-generated,pw-talk-g0015,exact_replica,replica,2026-06-17,2026-06-25,4,2,2026-06-15,10,False,51,94,58,51,True,False,120,0.0,True,False,False,undecided,high
facebook,pw-talk,631251720065425,PW Talk,2012900123438878,Video,Hindi,human-only,split-screen,human-recorded,pw-talk-g0000,visual_variant,replica,2026-06-16,2026-06-24,4,2,2026-05-26,29,False,52,69,58,52,False,True,130,0.0,True,False,False,winner,high
facebook,pw-talk,631251720065425,PW Talk,3004045323138221,Video,Hindi,human-only,skit-narrative,human-recorded,pw-talk-g0014,reworded_replica,replica,2026-06-22,2026-06-25,3,1,2026-06-19,6,False,52,80,58,52,True,False,120,0.0,True,False,False,undecided,high
facebook,pw-talk,631251720065425,PW Talk,1785711215744376,Video,Hindi,human-only,skit-narrative,human-recorded,pw-talk-g0053,unique,original,2026-06-22,2026-06-25,3,1,2026-06-19,6,False,53,84,64,53,True,False,120,0.0,True,False,False,undecided,high
facebook,pw-talk,631251720065425,PW Talk,1713215196773751,Video,Hindi,human-only,skit-narrative,human-recorded,pw-talk-g0014,original,original,2026-06-22,2026-06-24,2,1,2026-06-19,5,False,53,94,74,53,False,True,120,0.0,True,False,False,loser,low
facebook,pw-talk,631251720065425,PW Talk,1716360766456463,Video,English,ai-avatar-only,talking-head,ai-generated,pw-talk-g0015,original,original,2026-06-16,2026-06-16,1,1,2026-06-05,11,False,54,54,54,54,False,True,130,0.0,True,False,False,loser,low
