pipeline,competitor,script_group_id,original_ad_id,original_first_seen,replica_ad_id,replication_type,replica_first_seen,days_to_replica,original_is_winner,replica_is_winner
facebook,speakx,speakx-g0041,2033981820847254,2026-05-26,27039326735676879,exact_replica,2026-06-11,16,True,True
facebook,speakx,speakx-g0041,2033981820847254,2026-05-26,870401179463470,exact_replica,2026-06-28,33,True,False
facebook,speakx,speakx-g0042,2047136142819030,2026-05-26,965991376247034,exact_replica,2026-06-04,9,True,True
facebook,speakx,speakx-g0042,2047136142819030,2026-05-26,1350966316920951,exact_replica,2026-06-04,9,True,True
facebook,speakx,speakx-g0043,2076389589888535,2026-06-11,2852221428457241,visual_variant,2026-06-12,1,False,True
facebook,speakx,speakx-g0043,2076389589888535,2026-06-11,933981069692312,reworded_replica,2026-06-13,2,False,True
facebook,speakx,speakx-g0044,2161668907979676,2026-05-26,36389016304045469,exact_replica,2026-06-04,9,False,True
facebook,speakx,speakx-g0044,2161668907979676,2026-05-26,2073931916860972,reworded_replica,2026-06-28,33,False,False
facebook,speakx,speakx-g0045,2850844975268677,2026-05-26,2180793392740960,exact_replica,2026-06-04,9,False,True
facebook,speakx,speakx-g0045,2850844975268677,2026-05-26,1697862294591383,reworded_replica,2026-06-28,33,False,False
facebook,speakx,speakx-g0046,1804477307581471,2026-06-04,4807246549502326,exact_replica,2026-06-04,0,False,False
facebook,speakx,speakx-g0046,1804477307581471,2026-06-04,2009437412992427,visual_variant,2026-06-12,8,False,False
facebook,speakx,speakx-g0047,1361741085811598,2026-06-04,1368585215149014,reworded_replica,2026-06-26,22,True,False
facebook,speakx,speakx-g0047,1361741085811598,2026-06-04,2556548328132117,reworded_replica,2026-06-30,26,True,False
facebook,speakx,speakx-g0048,840537108879492,2026-06-23,859185150599687,exact_replica,2026-06-24,1,False,False
facebook,speakx,speakx-g0048,840537108879492,2026-06-23,1000607919565492,character_variant,2026-06-24,1,False,False
facebook,speakx,speakx-g0049,933124559783220,2026-06-23,1034523755598603,exact_replica,2026-06-24,1,False,False
facebook,speakx,speakx-g0049,933124559783220,2026-06-23,998178389749226,reworded_replica,2026-06-24,1,False,False
facebook,speakx,speakx-g0050,1000338829196892,2026-05-26,1561713398936768,reworded_replica,2026-05-26,0,True,True
facebook,speakx,speakx-g0051,2163947724344247,2026-05-26,1001955356099173,exact_replica,2026-06-11,16,True,False
facebook,speakx,speakx-g0052,1674695527105346,2026-05-26,1007530385081900,exact_replica,2026-06-04,9,True,True
facebook,speakx,speakx-g0053,1008847321469743,2026-05-26,1005340095418175,exact_replica,2026-06-04,9,True,True
facebook,speakx,speakx-g0054,4214340422164193,2026-05-26,1010201854756042,exact_replica,2026-06-11,16,True,True
facebook,speakx,speakx-g0055,858959107181092,2026-05-26,1016408487631842,exact_replica,2026-06-11,16,True,False
facebook,speakx,speakx-g0056,1476659844143221,2026-05-26,1019027777130898,reworded_replica,2026-06-04,9,True,True
facebook,speakx,speakx-g0057,1019696327203383,2026-06-11,1326258122375578,reworded_replica,2026-06-26,15,True,False
facebook,speakx,speakx-g0058,2170637817088886,2026-05-26,1023443820344511,exact_replica,2026-06-11,16,True,True
facebook,speakx,speakx-g0059,1025052986513701,2026-05-26,1305210145123671,exact_replica,2026-06-13,18,True,True
facebook,speakx,speakx-g0060,1026640269709018,2026-05-26,691760497365738,reworded_replica,2026-06-12,17,True,False
facebook,speakx,speakx-g0061,1429462188410527,2026-05-26,1027447753065197,exact_replica,2026-06-04,9,True,True
facebook,speakx,speakx-g0062,2191004834982270,2026-05-26,1043103124812012,exact_replica,2026-06-04,9,False,True
facebook,speakx,speakx-g0063,1166838812014048,2026-05-26,1635261984214711,reworded_replica,2026-06-13,18,True,False
facebook,speakx,speakx-g0064,1201463028826137,2026-05-26,1606018377805781,exact_replica,2026-06-11,16,True,False
