pipeline,competitor,page_id,page_name,ad_id,scrape_date,row_rank,page_rank,ad_start_date,media_type,low_impression
facebook,learna-ai,521600091028761,Learna AI: English Learning App,1504165701135248,2026-05-28,255,255,2026-04-22,Video,false
facebook,learna-ai,521600091028761,Learna AI: English Learning App,843174628846907,2026-05-28,256,256,2026-05-26,Video,false
facebook,learna-ai,521600091028761,Learna AI: English Learning App,1334770775258487,2026-05-28,257,257,2026-05-22,Video,false
facebook,learna-ai,521600091028761,Learna AI: English Learning App,1211378320781167,2026-05-28,258,258,2026-03-11,Video,false
facebook,learna-ai,521600091028761,Learna AI: English Learning App,1861982427806067,2026-05-28,259,259,2026-05-13,Video,false
facebook,learna-ai,521600091028761,Learna AI: English Learning App,1743380783630577,2026-05-28,260,260,2026-05-23,Video,false
facebook,learna-ai,521600091028761,Learna AI: English Learning App,1454568965960990,2026-05-28,261,261,2026-05-15,Video,false
facebook,learna-ai,521600091028761,Learna AI: English Learning App,1281787160786280,2026-05-28,262,262,2026-05-22,Video,false
facebook,learna-ai,521600091028761,Learna AI: English Learning App,1309019357816762,2026-05-28,263,263,2026-04-16,Video,false
facebook,learna-ai,521600091028761,Learna AI: English Learning App,3103061863238327,2026-05-28,264,264,2026-05-26,Video,false
facebook,learna-ai,521600091028761,Learna AI: English Learning App,1988567758696745,2026-05-28,265,265,2026-05-22,Video,false
facebook,learna-ai,521600091028761,Learna AI: English Learning App,974512262157692,2026-05-28,266,266,2026-05-22,Video,false
facebook,learna-ai,521600091028761,Learna AI: English Learning App,813130871655502,2026-05-28,267,267,2026-05-27,Video,false
facebook,learna-ai,521600091028761,Learna AI: English Learning App,973288042313785,2026-05-28,268,268,2026-05-08,Video,false
facebook,learna-ai,521600091028761,Learna AI: English Learning App,2094756681085122,2026-05-28,269,269,2026-05-22,Video,false
facebook,learna-ai,521600091028761,Learna AI: English Learning App,932743099790835,2026-05-28,270,270,2026-05-27,Video,false
facebook,learna-ai,521600091028761,Learna AI: English Learning App,2073720333500213,2026-05-28,271,271,2026-05-27,Video,false
facebook,learna-ai,521600091028761,Learna AI: English Learning App,1287534243094026,2026-05-28,272,272,2026-05-22,Video,false
facebook,learna-ai,521600091028761,Learna AI: English Learning App,1506760824158903,2026-05-28,273,273,2026-05-22,Video,false
facebook,learna-ai,521600091028761,Learna AI: English Learning App,1508694944289529,2026-05-28,274,274,2026-05-22,Video,false
facebook,learna-ai,521600091028761,Learna AI: English Learning App,1528436515307497,2026-05-28,275,275,2026-05-05,Video,false
facebook,learna-ai,521600091028761,Learna AI: English Learning App,937942962608068,2026-05-28,276,276,2026-05-25,Video,false
facebook,learna-ai,521600091028761,Learna AI: English Learning App,3753329418142254,2026-05-28,277,277,2026-04-16,Video,false
facebook,learna-ai,521600091028761,Learna AI: English Learning App,957236723801049,2026-05-28,278,278,2026-05-24,Video,false
facebook,learna-ai,521600091028761,Learna AI: English Learning App,979794634734877,2026-05-28,279,279,2026-04-16,Video,false
facebook,learna-ai,521600091028761,Learna AI: English Learning App,1986868145264769,2026-05-28,280,280,2026-05-22,Video,false
facebook,learna-ai,521600091028761,Learna AI: English Learning App,992808219792009,2026-05-28,281,281,2026-05-22,Video,false
facebook,learna-ai,521600091028761,Learna AI: English Learning App,26964316446532030,2026-05-28,282,282,2026-05-13,Video,false
facebook,learna-ai,521600091028761,Learna AI: English Learning App,1884156628918986,2026-05-28,283,283,2026-05-22,Video,false
facebook,learna-ai,521600091028761,Learna AI: English Learning App,2190086095075069,2026-05-28,284,284,2026-05-22,Video,false
facebook,learna-ai,521600091028761,Learna AI: English Learning App,1504041727947808,2026-05-28,285,285,2026-04-22,Video,false
facebook,learna-ai,521600091028761,Learna AI: English Learning App,2533351703749642,2026-05-28,286,286,2026-05-26,Video,false
facebook,learna-ai,521600091028761,Learna AI: English Learning App,1665794894464315,2026-05-28,287,287,2026-05-22,Video,false
facebook,learna-ai,521600091028761,Learna AI: English Learning App,963589456484792,2026-05-28,288,288,2026-05-27,Video,false
facebook,learna-ai,521600091028761,Learna AI: English Learning App,1231338935649602,2026-05-28,289,289,2026-03-12,Video,false
facebook,learna-ai,521600091028761,Learna AI: English Learning App,1670807700860717,2026-05-28,290,290,2026-05-22,Video,false
facebook,learna-ai,521600091028761,Learna AI: English Learning App,1251093243811903,2026-05-28,291,291,2026-03-17,Video,false
facebook,learna-ai,521600091028761,Learna AI: English Learning App,4279350529046375,2026-05-28,292,292,2026-05-07,Video,false
facebook,learna-ai,521600091028761,Learna AI: English Learning App,1299536511705937,2026-05-28,293,293,2026-05-22,Video,false
facebook,learna-ai,521600091028761,Learna AI: English Learning App,1553208609753126,2026-05-28,294,294,2026-05-26,Video,false
facebook,learna-ai,521600091028761,Learna AI: English Learning App,1391867242698102,2026-05-28,295,295,2026-05-22,Video,false
facebook,learna-ai,521600091028761,Learna AI: English Learning App,1040698378646288,2026-05-28,296,296,2026-05-25,Video,false
facebook,learna-ai,521600091028761,Learna AI: English Learning App,1552765726407799,2026-05-28,297,297,2026-05-22,Video,false
facebook,learna-ai,521600091028761,Learna AI: English Learning App,2557656544735485,2026-05-28,298,298,2026-05-22,Video,false
facebook,learna-ai,521600091028761,Learna AI: English Learning App,1283260733728631,2026-05-28,299,299,2026-03-18,Video,false
facebook,learna-ai,521600091028761,Learna AI: English Learning App,1534684418258951,2026-05-28,300,300,2026-05-22,Video,false
facebook,learna-ai,521600091028761,Learna AI: English Learning App,799963116289101,2026-05-28,301,301,2026-05-05,Video,false
facebook,learna-ai,521600091028761,Learna AI: English Learning App,1896655781039980,2026-05-28,302,302,2026-05-22,Video,false
facebook,learna-ai,521600091028761,Learna AI: English Learning App,2414917132348696,2026-05-28,303,303,2026-05-22,Video,false
facebook,learna-ai,521600091028761,Learna AI: English Learning App,1997848500819202,2026-05-28,304,304,2026-05-22,Video,false
facebook,learna-ai,521600091028761,Learna AI: English Learning App,2025898204678628,2026-05-28,305,305,2026-05-22,Video,false
facebook,learna-ai,521600091028761,Learna AI: English Learning App,2066221748106515,2026-05-28,306,306,2026-05-26,Video,false
facebook,learna-ai,521600091028761,Learna AI: English Learning App,1996119874631770,2026-05-28,307,307,2026-04-29,Video,false
