ad_library_id,creative_index_in_ad,ad_media_type,creative_aspect_ratio,facebook_thumbnail_cdn_url_at_scrape,facebook_cdn_url_expiry_at_scrape,scrape_run_date,r2_public_url
1267780075519914,0,Video,,,,2026-05-29,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/1267780075519914.mp4
1354474369878214,0,Video,,,,2026-05-29,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/1354474369878214.mp4
2269826640493278,0,Image,,,,2026-05-29,
968738632461993,0,Image,,,,2026-05-29,
2021230875419070,0,Image,9:16,https://scontent.fblr22-2.fna.fbcdn.net/m1/v/t0.49642-6/An9LNPYmOkShfrQKBcSkEMkUkSMWuD7-jNI-qy9kEcDee5GXwI-EelCe2sankkg2lqnhzpeiZXWgY_Q403z01FRYyZDKY7mBE8mbMUZ8keR8_PnV3OSfx7rkt7qCRPy3ns2qOPT5_ALPC24opQ.jpg?_nc_gid=m3Ay1f_ukmV_V0Rf7WDjzA&_nc_oc=Adoqy-2X6st4p7c23gfvn-2l35Gg053xUSF-eAskyGx-uoOYZCELueLJk-amjYtReio&strext=1&ccb=10-5&oh=00_Af6QlO_tEAyNPfxnQt3NVDtC_NdYCOM9ePZ4usItw-UALw&oe=6A40C5B8&_nc_sid=d2eee0,2026-06-28T06:56:56.000Z,2026-05-29,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/2021230875419070.jpg
2520557781749489,0,Video,,,,2026-05-29,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/2520557781749489.mp4
1705980420558168,0,Video,,,,2026-05-29,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/1705980420558168.mp4
2149419312509720,0,Video,,,,2026-05-29,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/2149419312509720.mp4
2358332441591206,0,Image,,,,2026-05-29,
964851186362386,0,Video,,,,2026-05-29,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/964851186362386.mp4
988427040445124,0,Image,,,,2026-05-29,
979803384712281,0,Video,,,,2026-05-29,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/979803384712281.mp4
875799932215155,0,Video,,,,2026-05-29,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/875799932215155.mp4
1525424205851189,0,Video,,,,2026-05-29,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/1525424205851189.mp4
1618676076061157,0,Image,4:5,https://scontent.fblr22-2.fna.fbcdn.net/m1/v/t0.49642-6/An_lBB41XMQKxpP2SVmNT_tD7a4RyZgEcrJt2atT0pXwFLypEnKlyq2IGk0Jx9Ya81wuTeq7L6ZxnwtPVmhwjd_d7ZflIudS3TW0laudy2F1RCuyvdFfNnXIEaR7V7ID72GmoOYZz0gJydeBdg.jpg?_nc_gid=uhu6M2UTOKkr9zrnUUagNw&_nc_oc=AdozpnKwBV4VXjRyPBYa3v5vZOS2O01pXtvhOSaoN2pxWhXyhUOpe8fmJk9W_UxMLVI&strext=1&ccb=10-5&oh=00_Af4V1LmjfMMuuSWCM4huY0w4RPMMc2kYnZQVbW6cL6W5kw&oe=6A40BB90&_nc_sid=d2eee0,2026-06-28T06:13:36.000Z,2026-05-29,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/1618676076061157.jpg
4405650869711837,0,Image,,,,2026-05-29,
1000074952706655,0,Video,,,,2026-05-29,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/1000074952706655.mp4
