ad_id,language
1512701410299971,Hindi
1513255320189298,Hindi
1513521240502710,Hindi
1514033473586244,Hindi
1514896193659204,Hindi
1515503336880515,Hindi
1515705016866283,Hindi
1515722056768953,Hindi
1515756566306303,Hindi
1515946419741663,Bengali
1516530769853742,Hindi
1516557379959604,Hindi
1516937052797350,Hindi
1517554036505986,Hindi
1518594126387614,Hindi
1518923866338730,Hindi
1519110823336923,Hindi
1520726159399023,Bengali
1520868789582557,Hindi
1522254569489888,Hindi
1522677949449657,Hindi
1523119236146137,Hindi
1523349322733546,Hindi
1523490962589214,Hindi
1523983375767554,Hindi
1524159809105462,Hindi
1524728379301435,Hindi
1525026229225012,Hindi
1525194939047985,Hindi
1525833275872737,Hindi
1525891568990663,Hindi
1526116959237145,Hindi
1526173339018159,Hindi
1526957075637460,Hindi
1527063848884646,Bengali
1528298082022266,Hindi
1528378065309084,Hindi
1529790215251306,Hindi
1529875838868086,Hindi
1530668092181879,Hindi
1531200991866557,Hindi
1531339381874798,Hindi
1531355598704815,Hindi
1531791441875816,Hindi
1531895075149443,Hindi
1533133661531012,Hindi
1533269784842368,Hindi
1534167084879060,Hindi
1534796794981596,Hindi
1534868921436342,Hindi
1535080061353806,Hindi
1535469484629346,Hindi
1535557504615767,Hindi
1535760264720059,Hindi
1535888857983983,Hindi
1536448534581579,Hindi
1536481894496089,Hindi
1536550541426561,Hindi
1536553451211941,Hindi
1536594971183889,Hindi
1536846801512930,Hindi
1537639934695915,Hindi
1537809917693327,Hindi
1538074337710907,Hindi
1538116381369725,Hindi
1538663697864452,Hindi
1538798037705845,Hindi
1539215730978455,Hindi
1539825337820714,Hindi
1540174657524420,Hindi
1540319987789582,Hindi
1540800061031893,Hindi
1541787580770336,Hindi
1541923423962810,Hindi
1542093714195929,Hindi
1542133587364460,Hindi
1542340673957916,Hindi
1543346810477427,Hindi
1543637377245741,Hindi
1543723467283493,Hindi
1544003584137719,Hindi
1544212420736078,Hindi
1544379733768460,Hindi
1544558360369298,Hindi
1545268820543987,Hindi
1545351903591600,Hindi
1547106290447968,Hindi
1547203000296284,Hindi
1547745166862663,Hindi
1548158910275403,Hindi
1549719940113225,Hindi
1549761863456981,Hindi
1550162056745551,Hindi
1550695633350676,Hindi
1550767846941355,Bengali
1551327579687774,Hindi
1551480519924408,Hindi
1552152966609413,Hindi
1552343953110699,Hindi
1553426336423539,Hindi
1555130236107439,Hindi
1555200289554353,Hindi
1555436146233455,Hindi
1556117122696788,Hindi
1556532882484856,Hindi
1556926006042951,Hindi
1557634265977929,Hindi
1558443252316977,Hindi
1558673602713164,Hindi
1558750499203337,Hindi
1559583142343308,Hindi
1559841751931772,Hindi
1560636722119834,Hindi
1561092105377334,Bengali
1561102669063516,Hindi
1561329068897668,Hindi
1561629282244743,Gujarati
1561928775318709,Hindi
1562420405249025,Hindi
1563420601827250,Hindi
1566072955175639,Hindi
1566236988412994,Hindi
1566419131498516,Hindi
1567956411487226,Hindi
1568452348192437,Hindi
1569302308257783,Hindi
1571320584323906,Hindi
1572088821100431,Hindi
1572328880981349,Hindi
1573467391022779,Hindi
1574064871174983,Hindi
1574354354104403,Hindi
1574809634256451,Hindi
1576350230571641,Hindi
1578897467244377,Hindi
1580590853449315,Bengali
1582915460213186,Hindi
1585310353121942,Hindi
1589946562722646,Hindi
1591331855655826,Hindi
1595067655957647,Hindi
1596067035279908,Hindi
1599191114473908,Bengali
1602379751895886,Hindi
1603965631335488,Hindi
1604005394576157,Hindi
1608575014603598,Hindi
1609628960102780,Bengali
1612724600451077,Hindi
1616010232799359,Hindi
1616161116147111,Hindi
1619768796177619,Hindi
1620402635724438,Hindi
1620447125683471,Hindi
1621125992313271,Hindi
1625019875269302,Hindi
1626553531732571,Hindi
1628464242612514,Hindi
1628567501680633,Hindi
1628573728690102,Hindi
1630908624644899,Hindi
1631231877980337,Hindi
1631458994582084,Hindi
1631658434604080,Hindi
1632229781167786,Hindi
1633095154644536,Hindi
1634958147985807,Hindi
1636577990607766,Bengali
1637295474048948,Hindi
1637911940656686,Hindi
1638340080555107,Hindi
